2019-10-07,23:57:18.130072,467
2019-10-07,23:57:27.746658,467
2019-10-07,23:57:37.485628,467
2019-10-07,23:57:47.792250,469
2019-10-07,23:57:57.679301,469
2019-10-07,23:58:07.540451,469
2019-10-07,23:58:17.469039,469
2019-10-07,23:58:27.625206,467
2019-10-07,23:58:37.783523,467
2019-10-07,23:58:47.497506,467
2019-10-07,23:58:57.770541,468
2019-10-07,23:59:07.612301,469
2019-10-07,23:59:17.557657,468
2019-10-07,23:59:27.514882,469
2019-10-07,23:59:37.429636,469
2019-10-07,23:59:47.500135,469
2019-10-07,23:59:57.691184,469
2019-10-08,00:00:07.709139,466
2019-10-08,00:00:17.549318,466
2019-10-08,00:00:27.488988,466
2019-10-08,00:00:37.953750,466
2019-10-08,00:00:47.692914,466
2019-10-08,00:00:57.708729,466
2019-10-08,00:01:07.789246,464
2019-10-08,00:01:18.155898,460
2019-10-08,00:01:27.541644,460
2019-10-08,00:01:40.562651,460
2019-10-08,00:01:47.691325,457
2019-10-08,00:01:57.494825,457
2019-10-08,00:02:07.633919,457
2019-10-08,00:02:17.664074,460
2019-10-08,00:02:27.477824,459
2019-10-08,00:02:37.474330,460
2019-10-08,00:02:47.685702,462
2019-10-08,00:02:57.810226,459
2019-10-08,00:03:07.485683,459
2019-10-08,00:03:17.483369,459
2019-10-08,00:03:27.475021,465
2019-10-08,00:03:37.487594,467
2019-10-08,00:03:47.964235,465
2019-10-08,00:03:57.560882,467
2019-10-08,00:04:07.460929,465
2019-10-08,00:04:17.554674,465
2019-10-08,00:04:27.427618,465
2019-10-08,00:04:39.085876,465
2019-10-08,00:04:47.520646,467
2019-10-08,00:04:57.606964,467
2019-10-08,00:05:07.793518,464
2019-10-08,00:05:17.456652,464
2019-10-08,00:05:27.492701,464
2019-10-08,00:05:38.532532,464
2019-10-08,00:05:47.885806,463
2019-10-08,00:05:57.489687,465
2019-10-08,00:06:07.532660,465
2019-10-08,00:06:17.509490,466
2019-10-08,00:06:27.504371,466
2019-10-08,00:06:37.487925,466
2019-10-08,00:06:47.773064,466
2019-10-08,00:06:57.526352,466
2019-10-08,00:07:07.555817,466
2019-10-08,00:07:17.455406,465
2019-10-08,00:07:27.527860,465
2019-10-08,00:07:37.427119,465
2019-10-08,00:07:47.619929,460
2019-10-08,00:07:57.659637,458
2019-10-08,00:08:07.554452,458
2019-10-08,00:08:17.677084,456
2019-10-08,00:08:28.057033,457
2019-10-08,00:08:37.514133,457
2019-10-08,00:08:47.482633,457
2019-10-08,00:08:58.225432,454
2019-10-08,00:09:07.487975,454
2019-10-08,00:09:17.570279,454
2019-10-08,00:09:27.960933,454
2019-10-08,00:09:37.494366,453
2019-10-08,00:09:47.463486,453
2019-10-08,00:09:57.493451,453
2019-10-08,00:10:07.434459,449
2019-10-08,00:10:17.476871,449
2019-10-08,00:10:27.521802,449
2019-10-08,00:10:37.749206,447
2019-10-08,00:10:47.470300,447
2019-10-08,00:10:57.508390,447
2019-10-08,00:11:07.725445,442
2019-10-08,00:11:18.695366,442
2019-10-08,00:11:27.536770,442
2019-10-08,00:11:37.690973,442
2019-10-08,00:11:47.424886,442
2019-10-08,00:11:57.440601,442
2019-10-08,00:12:07.659796,442
2019-10-08,00:12:17.434900,442
2019-10-08,00:12:27.585476,442
2019-10-08,00:12:37.462972,442
2019-10-08,00:12:47.839663,438
2019-10-08,00:12:57.542726,437
2019-10-08,00:13:07.456537,438
2019-10-08,00:13:18.024929,430
2019-10-08,00:13:27.448483,429
2019-10-08,00:13:37.441744,430
2019-10-08,00:13:47.915231,437
2019-10-08,00:13:57.450031,436
2019-10-08,00:14:07.656201,437
2019-10-08,00:14:17.736433,433
2019-10-08,00:14:27.535937,428
2019-10-08,00:14:37.480729,428
2019-10-08,00:14:47.638356,431
2019-10-08,00:14:57.499418,431
2019-10-08,00:15:07.629445,431
2019-10-08,00:15:18.024924,428
2019-10-08,00:15:27.597898,428
2019-10-08,00:15:37.556197,425
2019-10-08,00:15:47.462615,425
2019-10-08,00:15:57.498672,428
2019-10-08,00:16:07.487049,429
2019-10-08,00:16:17.517652,429
2019-10-08,00:16:27.471635,430
2019-10-08,00:16:37.420742,429
2019-10-08,00:16:47.513850,429
2019-10-08,00:16:57.456676,429
2019-10-08,00:17:07.474028,429
2019-10-08,00:17:17.469674,429
2019-10-08,00:17:27.481202,429
2019-10-08,00:17:37.475207,425
2019-10-08,00:17:47.633581,425
2019-10-08,00:17:57.486876,425
2019-10-08,00:18:07.466143,428
2019-10-08,00:18:17.480891,428
2019-10-08,00:18:27.494849,429
2019-10-08,00:18:37.454826,425
2019-10-08,00:18:47.663193,424
2019-10-08,00:18:57.474951,425
