2019-10-12,00:00:22.132362,351
2019-10-12,00:00:32.290983,352
2019-10-12,00:00:41.894601,352
2019-10-12,00:00:52.819031,352
2019-10-12,00:01:02.157405,348
2019-10-12,00:01:11.937976,348
2019-10-12,00:01:21.970859,348
2019-10-12,00:01:32.046251,346
2019-10-12,00:01:42.111278,340
2019-10-12,00:01:52.911250,340
2019-10-12,00:02:02.181630,340
2019-10-12,00:02:12.175767,338
2019-10-12,00:02:21.943541,339
2019-10-12,00:02:32.014761,338
2019-10-12,00:02:41.950512,339
2019-10-12,00:02:52.173633,334
2019-10-12,00:03:01.917032,334
2019-10-12,00:03:11.848523,334
2019-10-12,00:03:22.757262,329
2019-10-12,00:03:32.174443,329
2019-10-12,00:03:42.069125,329
2019-10-12,00:03:51.811929,330
2019-10-12,00:04:01.982653,330
2019-10-12,00:04:12.028420,330
2019-10-12,00:04:21.959295,332
2019-10-12,00:04:31.854858,328
2019-10-12,00:04:41.887614,328
2019-10-12,00:04:52.060901,330
2019-10-12,00:05:01.829268,330
2019-10-12,00:05:12.943356,332
2019-10-12,00:05:21.951286,334
2019-10-12,00:05:32.357987,332
2019-10-12,00:05:42.079976,332
2019-10-12,00:05:52.766440,332
2019-10-12,00:06:02.037525,330
2019-10-12,00:06:12.201367,336
2019-10-12,00:06:22.432229,336
2019-10-12,00:06:31.971942,336
2019-10-12,00:06:42.498149,337
2019-10-12,00:06:52.127302,336
2019-10-12,00:07:02.429442,335
2019-10-12,00:07:12.760829,336
2019-10-12,00:07:22.022559,335
2019-10-12,00:07:32.106072,336
2019-10-12,00:07:42.330252,341
2019-10-12,00:07:53.052013,341
2019-10-12,00:08:01.887466,344
2019-10-12,00:08:11.982575,347
2019-10-12,00:08:21.886755,347
2019-10-12,00:08:31.916387,352
2019-10-12,00:08:42.054281,351
2019-10-12,00:08:51.864893,352
2019-10-12,00:09:02.018011,351
2019-10-12,00:09:12.564772,353
2019-10-12,00:09:22.195247,355
2019-10-12,00:09:31.948241,355
2019-10-12,00:09:41.966909,356
2019-10-12,00:09:51.978939,356
2019-10-12,00:10:02.012188,355
2019-10-12,00:10:11.912699,361
2019-10-12,00:10:21.839046,361
2019-10-12,00:10:32.289285,364
2019-10-12,00:10:42.476451,365
2019-10-12,00:10:51.855496,365
2019-10-12,00:11:02.173598,362
2019-10-12,00:11:11.829486,362
2019-10-12,00:11:21.980874,362
2019-10-12,00:11:31.985807,364
2019-10-12,00:11:42.057893,364
2019-10-12,00:11:51.818105,364
2019-10-12,00:12:02.040243,370
2019-10-12,00:12:42.334992,378
2019-10-12,00:12:51.943708,378
