2019-09-30,00:33:31.104386,451
2019-09-30,00:33:40.871981,446
2019-09-30,00:33:51.092025,446
2019-09-30,00:34:04.224825,442
2019-09-30,00:34:10.866949,440
2019-09-30,00:34:21.084619,440
2019-09-30,00:34:31.065734,442
2019-09-30,00:34:40.862608,437
2019-09-30,00:34:50.802492,437
2019-09-30,00:35:00.842067,437
2019-09-30,00:35:10.796627,430
2019-09-30,00:35:21.068392,430
2019-09-30,00:35:30.794720,430
2019-09-30,00:35:41.009381,430
2019-09-30,00:35:50.831753,430
2019-09-30,00:36:00.892625,430
2019-09-30,00:36:11.126585,426
2019-09-30,00:36:20.795821,426
2019-09-30,00:36:30.765157,426
2019-09-30,00:36:41.605955,426
2019-09-30,00:36:50.858082,426
2019-09-30,00:37:00.968309,423
2019-09-30,00:37:10.961102,423
2019-09-30,00:37:20.830064,423
2019-09-30,00:37:30.748322,423
2019-09-30,00:37:40.807032,417
2019-09-30,00:37:54.161039,417
2019-09-30,00:38:00.759107,419
2019-09-30,00:38:10.795430,419
2019-09-30,00:38:20.996363,419
2019-09-30,00:38:30.795344,420
2019-09-30,00:38:40.809584,420
2019-09-30,00:38:50.763617,419
2019-09-30,00:39:00.997561,417
2019-09-30,00:39:10.798348,417
2019-09-30,00:39:20.833243,417
2019-09-30,00:39:32.498045,414
2019-09-30,00:39:40.960768,414
2019-09-30,00:39:51.063279,414
2019-09-30,00:40:01.267936,414
2019-09-30,00:40:10.799664,414
2019-09-30,00:40:20.871677,414
2019-09-30,00:40:31.240199,415
2019-09-30,00:40:40.811194,415
2019-09-30,00:40:50.765310,415
2019-09-30,00:41:00.793424,414
2019-09-30,00:41:11.388814,409
2019-09-30,00:41:20.806338,409
2019-09-30,00:41:31.058685,409
2019-09-30,00:41:40.935765,409
2019-09-30,00:41:50.905668,409
2019-09-30,00:42:00.828066,409
2019-09-30,00:42:10.857802,409
2019-09-30,00:42:20.779459,403
2019-09-30,00:42:30.770138,403
2019-09-30,00:42:40.833178,403
2019-09-30,00:42:50.975284,408
2019-09-30,00:43:00.832960,406
2019-09-30,00:43:10.886253,408
2019-09-30,00:43:21.048645,402
2019-09-30,00:43:31.118966,402
2019-09-30,00:43:40.835090,400
2019-09-30,00:43:50.842181,400
2019-09-30,00:44:00.922229,407
2019-09-30,00:44:10.823394,407
2019-09-30,00:44:20.811014,407
2019-09-30,00:44:31.153660,410
2019-09-30,00:44:40.826171,411
2019-09-30,00:44:50.992790,411
2019-09-30,00:45:00.832113,411
2019-09-30,00:45:10.796593,406
2019-09-30,00:45:20.726245,406
2019-09-30,00:45:30.811124,406
2019-09-30,00:45:40.752076,406
2019-09-30,00:45:51.055708,407
2019-09-30,00:46:00.896509,407
2019-09-30,00:46:10.930555,404
2019-09-30,00:46:21.025609,404
2019-09-30,00:46:30.995688,404
2019-09-30,00:46:40.780418,404
2019-09-30,00:46:50.779492,406
2019-09-30,00:47:00.731830,406
2019-09-30,00:47:10.882685,404
2019-09-30,00:47:21.296879,399
2019-09-30,00:47:31.021254,404
2019-09-30,00:47:41.031694,399
2019-09-30,00:47:50.902825,399
2019-09-30,00:48:02.353870,403
2019-09-30,00:48:11.862860,403
2019-09-30,00:48:20.803308,403
2019-09-30,00:48:31.032937,403
2019-09-30,00:48:41.117318,395
2019-09-30,00:48:50.771182,395
2019-09-30,00:49:00.816584,395
2019-09-30,00:49:10.780197,390
2019-09-30,00:49:20.764426,390
2019-09-30,00:49:30.764345,390
2019-09-30,00:49:41.079407,381
2019-09-30,00:49:50.767435,381
2019-09-30,00:50:01.019154,380
2019-09-30,00:50:10.798975,380
2019-09-30,00:50:20.777902,376
2019-09-30,00:50:30.768074,376
2019-09-30,00:50:42.653225,375
2019-09-30,00:50:50.810731,375
2019-09-30,00:51:00.764122,373
2019-09-30,00:51:12.045967,368
2019-09-30,00:51:20.795402,369
2019-09-30,00:51:30.780097,369
2019-09-30,00:51:41.146116,362
2019-09-30,00:51:50.845749,362
2019-09-30,00:52:00.857903,362
2019-09-30,00:52:10.972516,357
2019-09-30,00:52:20.816218,357
2019-09-30,00:52:30.780052,357
2019-09-30,00:52:41.141067,355
2019-09-30,00:52:50.795573,356
2019-09-30,00:53:00.812521,356
2019-09-30,00:53:10.779119,348
2019-09-30,00:53:20.847533,348
2019-09-30,00:53:30.763897,348
2019-09-30,00:53:40.984897,346
2019-09-30,00:53:50.803910,345
2019-09-30,00:54:00.763773,345
2019-09-30,00:54:12.523251,341
2019-09-30,00:54:20.788922,341
2019-09-30,00:54:30.788077,342
2019-09-30,00:54:40.783152,342
2019-09-30,00:54:52.336907,345
2019-09-30,00:55:00.748931,345
2019-09-30,00:55:10.779520,345
2019-09-30,00:55:21.009200,343
2019-09-30,00:55:30.820314,343
2019-09-30,00:55:40.794952,343
2019-09-30,00:55:50.748574,343
2019-09-30,00:56:00.782812,344
2019-09-30,00:56:10.841835,344
2019-09-30,00:56:20.747914,344
2019-09-30,00:56:30.764310,345
2019-09-30,00:56:40.982650,345
2019-09-30,00:56:50.740343,345
2019-09-30,00:57:01.730617,339
2019-09-30,00:57:11.039054,339
2019-09-30,00:57:20.890148,332
2019-09-30,00:57:30.924250,331
2019-09-30,00:57:40.779924,331
2019-09-30,00:57:50.747213,332
2019-09-30,00:58:01.960655,331
2019-09-30,00:58:10.764552,332
2019-09-30,00:58:20.764329,331
2019-09-30,00:58:30.899149,327
2019-09-30,00:58:40.830930,327
2019-09-30,00:58:50.795733,324
2019-09-30,00:59:01.021923,321
2019-09-30,00:59:11.280875,322
2019-09-30,00:59:20.989366,321
2019-09-30,00:59:31.286815,320
2019-09-30,00:59:40.791529,320
2019-09-30,00:59:50.770684,320
2019-09-30,01:00:00.819227,321
2019-09-30,01:00:10.819750,321
2019-09-30,01:00:20.825659,321
2019-09-30,01:00:32.403579,320
2019-09-30,01:00:40.786942,320
2019-09-30,01:00:50.815132,320
2019-09-30,01:01:02.510528,315
2019-09-30,01:01:10.926995,313
2019-09-30,01:01:20.796189,313
2019-09-30,01:01:31.157615,314
2019-09-30,01:01:40.804951,314
2019-09-30,01:01:50.815561,313
2019-09-30,01:02:00.824808,313
